101;101;1;1000000;0,000003;0,000031
201;20301;1;1000000;0,000108;0,000221
301;60501;1;1000000;0,000738;0,000581
401;120701;1;1000000;0,001448;0,001776
501;200901;1;1000000;0,002545;0,002061
601;301101;1;1000000;0,003097;0,002474
701;421301;1;1000000;0,004342;0,004027
801;561501;1;1000000;0,005525;0,005271
901;721701;1;1000000;0,006877;0,006829
1001;901901;1;1000000;0,009335;0,009520
1101;1102101;1;1000000;0,010545;0,011127
1201;1322301;1;1000000;0,013824;0,014449
1301;1562501;1;1000000;0,014927;0,015949
1401;1822701;1;1000000;0,017467;0,018510
1501;2102901;1;1000000;0,020364;0,021540
1601;2403101;1;1000000;0,024437;0,024911
1701;2723301;1;1000000;0,027205;0,028025
1801;3063501;1;1000000;0,029195;0,029683
1901;3423701;1;1000000;0,033191;0,032767
2001;3803901;1;1000000;0,035440;0,036151
2101;4204101;1;1000000;0,041476;0,041097
2201;4624301;1;1000000;0,043509;0,043506
2301;5064501;1;1000000;0,047980;0,047611
2401;5524701;1;1000000;0,056882;0,052949
2501;6004901;1;1000000;0,057167;0,059250
2601;6505101;1;1000000;0,064536;0,061151
2701;7025301;1;1000000;0,066774;0,065272
2801;7565501;1;1000000;0,072071;0,070095
2901;8125701;1;1000000;0,073254;0,072950
3001;8705901;1;1000000;0,081258;0,079840
3101;9306101;1;1000000;0,087280;0,084907
3201;9926301;1;1000000;0,091081;0,088292
3301;10566501;1;1000000;0,097233;0,095372
3401;11226701;1;1000000;0,100726;0,099199
3501;11906901;1;1000000;0,111410;0,109107
3601;12607101;1;1000000;0,116432;0,113529
3701;13327301;1;1000000;0,123606;0,117877
3801;14067501;1;1000000;0,128106;0,124336
3901;14827701;1;1000000;0,133889;0,129350
4001;15607901;1;1000000;0,146477;0,139734
4101;16408101;1;1000000;0,149758;0,146071
4201;17228301;1;1000000;0,159172;0,152900
4301;18068501;1;1000000;0,162095;0,157921
4401;18928701;1;1000000;0,166594;0,164144
4501;19808901;1;1000000;0,182318;0,175180
4601;20709101;1;1000000;0,190282;0,182323
4701;21629301;1;1000000;0,199720;0,187007
4801;22569501;1;1000000;0,207898;0,197101
4901;23529701;1;1000000;0,211195;0,204425
5001;24509901;1;1000000;0,224792;0,214451
5101;25510101;1;1000000;0,229009;0,232017
5201;26530301;1;1000000;0,237923;0,228347
5301;27570501;1;1000000;0,250422;0,237233
5401;28630701;1;1000000;0,259390;0,249777
5501;29710901;1;1000000;0,269186;0,255948
5601;30811101;1;1000000;0,276241;0,265585
5701;31931301;1;1000000;0,285958;0,274365
5801;33071501;1;1000000;0,297886;0,286934
5901;34231701;1;1000000;0,307952;0,297204
6001;35411901;1;1000000;0,318473;0,306325
6101;36612101;1;1000000;0,332335;0,317021
6201;37832301;1;1000000;0,342017;0,322259
6301;39072501;1;1000000;0,354262;0,337408
6401;40332701;1;1000000;0,364634;0,350095
6501;41612901;1;1000000;0,374475;0,358373
6601;42913101;1;1000000;0,389531;0,375880
6701;44233301;1;1000000;0,396476;0,378841
6801;45573501;1;1000000;0,405917;0,386953
6901;46933701;1;1000000;0,415382;0,403967
7001;48313901;1;1000000;0,433267;0,413731
7101;49714101;1;1000000;0,447087;0,424148
7201;51134301;1;1000000;0,456775;0,440585
7301;52574501;1;1000000;0,467472;0,447862
7401;54034701;1;1000000;0,484863;0,460914
7501;55514901;1;1000000;0,490671;0,470004
7601;57015101;1;1000000;0,510071;0,484596
7701;58535301;1;1000000;0,521617;0,497009
7801;60075501;1;1000000;0,531406;0,514000
7901;61635701;1;1000000;0,547477;0,522908
8001;63215901;1;1000000;0,558024;0,535838
8101;64816101;1;1000000;0,577454;0,552342
8201;66436301;1;1000000;0,594013;0,572398
8301;68076501;1;1000000;0,604576;0,581541
8401;69736701;1;1000000;0,624543;0,597856
8501;71416901;1;1000000;0,646574;0,609448
8601;73117101;1;1000000;0,662101;0,634166
8701;74837301;1;1000000;0,662456;0,635279
8801;76577501;1;1000000;0,675645;0,646221
8901;78337701;1;1000000;0,688508;0,657843
9001;80117901;1;1000000;0,706821;0,699934
9101;81918101;1;1000000;0,732796;0,702281
9201;83738301;1;1000000;0,748218;0,718258
9301;85578501;1;1000000;0,765508;0,732306
9401;87438701;1;1000000;0,787946;0,741304
9501;89318901;1;1000000;0,795463;0,765202
9601;91219101;1;1000000;0,818542;0,782086
9701;93139301;1;1000000;0,842758;0,801967
9801;95079501;1;1000000;0,852478;0,818306
9901;97039701;1;1000000;0,872610;0,835287
10001;99019901;1;1000000;0,889144;0,853506
