1;5;1;1000;0,000000;0,000000
101;505;1;1000;0,000047;0,000091
201;1005;1;1000;0,000392;0,000320
301;1505;1;1000;0,001101;0,000725
401;2005;1;1000;0,002159;0,001650
501;2505;1;1000;0,002858;0,002913
601;3005;1;1000;0,003827;0,004214
701;3505;1;1000;0,006011;0,004722
801;4005;1;1000;0,006881;0,006136
901;4505;1;1000;0,008258;0,007870
1001;5005;1;1000;0,009420;0,008968
1101;5505;1;1000;0,012376;0,012682
1201;6005;1;1000;0,015049;0,014514
1301;6505;1;1000;0,017764;0,016708
1401;7005;1;1000;0,020104;0,019291
1501;7505;1;1000;0,021756;0,021284
1601;8005;1;1000;0,024190;0,022910
1701;8505;1;1000;0,027548;0,026417
1801;9005;1;1000;0,031919;0,030616
1901;9505;1;1000;0,034648;0,033206
2001;10005;1;1000;0,037585;0,035779
2101;10505;1;1000;0,041193;0,038437
2201;11005;1;1000;0,044423;0,042048
2301;11505;1;1000;0,048666;0,045876
2401;12005;1;1000;0,054367;0,051120
2501;12505;1;1000;0,057413;0,054657
2601;13005;1;1000;0,062022;0,058084
2701;13505;1;1000;0,066895;0,063442
2801;14005;1;1000;0,071250;0,067766
2901;14505;1;1000;0,076115;0,072173
3001;15005;1;1000;0,081623;0,076781
3101;15505;1;1000;0,086841;0,082449
3201;16005;1;1000;0,091583;0,086391
3301;16505;1;1000;0,098647;0,094339
3401;17005;1;1000;0,103417;0,096935
3501;17505;1;1000;0,109783;0,103936
3601;18005;1;1000;0,115854;0,108882
3701;18505;1;1000;0,126173;0,120227
3801;19005;1;1000;0,127674;0,120733
3901;19505;1;1000;0,138251;0,136534
4001;20005;1;1000;0,141390;0,132074
4101;20505;1;1000;0,150513;0,141202
4201;21005;1;1000;0,157198;0,148592
4301;21505;1;1000;0,160886;0,151639
4401;22005;1;1000;0,170501;0,160931
4501;22505;1;1000;0,179034;0,168471
4601;23005;1;1000;0,193499;0,182371
4701;23505;1;1000;0,195314;0,184879
4801;24005;1;1000;0,201244;0,189758
4901;24505;1;1000;0,211495;0,199005
5001;25005;1;1000;0,219934;0,209788
